TransactionAmt,Source,Target,Date
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39027,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39027,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39027,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39027,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39027,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39027,2011
1,39027,39077,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39027,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39077,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39077,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39027,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39027,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39077,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39027,2011
1,39027,39077,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39077,2011
1,39027,39027,2011
1,39027,39077,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39077,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39027,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39027,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39027,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39027,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39027,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39027,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39027,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39027,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39075,2011
1,39027,39027,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39077,2011
1,39027,39059,2011
1,39027,39077,2011
1,39027,39077,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39027,2011
1,39027,39059,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39059,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39059,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39077,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39075,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39059,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39027,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39059,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39075,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39075,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39027,2011
1,39027,39059,2011
1,39027,39027,2011
