TransactionAmt,Source,Target,Date
1,39059,39075,2019
1,39059,39075,2019
1,39059,39075,2019
1,39059,39075,2019
1,39059,39075,2019
1,39059,39075,2019
1,39059,39075,2019
1,39059,39075,2019
1,39059,39059,2019
1,39059,39075,2019
1,39059,39059,2019
1,39059,39059,2019
1,39059,39059,2019
1,39059,39075,2019
1,39059,39075,2019
1,39059,39075,2019
1,39059,39075,2019
1,39059,39075,2019
1,39059,39075,2019
1,39059,39075,2019
1,39059,39059,2019
1,39059,39075,2019
1,39059,39059,2019
1,39059,39075,2019
1,39059,39075,2019
1,39059,39059,2019
1,39059,39075,2019
1,39059,39075,2019
1,39059,39059,2019
1,39059,39075,2019
1,39059,39075,2019
1,39059,39075,2019
1,39059,39075,2019
1,39059,39075,2019
1,39059,39075,2019
1,39059,39075,2019
1,39059,39075,2019
1,39059,39075,2019
1,39059,39077,2019
1,39059,39075,2019
1,39059,39077,2019
1,39065,39075,2019
1,39065,39075,2019
1,39077,39075,2019
1,39077,39075,2019
1,39092,39075,2019
1,39092,39075,2019
1,39092,39075,2019
1,39092,39075,2019
1,39092,39075,2019
1,39092,39075,2019
1,39092,39059,2019
1,39092,39075,2019
1,39092,39075,2019
6,39027,39059,2020
5,39027,39075,2020
5,39027,39075,2020
1,39027,39059,2020
1,39027,39075,2020
1,39027,39075,2020
1,39027,39075,2020
1,39027,39059,2020
1,39027,39075,2020
1,39027,39075,2020
1,39027,39075,2020
1,39027,39059,2020
1,39027,39075,2020
1,39027,39059,2020
1,39027,39075,2020
1,39027,39059,2020
1,39017,39075,2020
1,39017,39075,2020
1,39017,39075,2020
1,39032,39075,2020
1,39032,39075,2020
1,39032,39075,2020
1,39032,39075,2020
1,39032,39075,2020
1,39032,39075,2020
1,39032,39075,2020
1,39032,39075,2020
1,39032,39075,2020
1,39032,39059,2020
1,39032,39059,2020
1,39032,39075,2020
5,39059,39075,2020
6,39059,39075,2020
4,39059,39075,2020
5,39059,39075,2020
4,39059,39075,2020
1,39059,39075,2020
1,39059,39075,2020
1,39059,39075,2020
1,39059,39075,2020
1,39059,39075,2020
1,39059,39075,2020
1,39059,39075,2020
1,39059,39075,2020
1,39059,39059,2020
1,39059,39075,2020
1,39059,39075,2020
1,39059,39075,2020
1,39059,39075,2020
1,39059,39075,2020
1,39059,39075,2020
1,39059,39059,2020
1,39059,39075,2020
1,39059,39075,2020
1,39059,39075,2020
1,39059,39059,2020
1,39059,39075,2020
1,39059,39075,2020
1,39059,39075,2020
1,39059,39075,2020
1,39059,39075,2020
1,39059,39059,2020
1,39059,39075,2020
1,39059,39059,2020
1,39059,39059,2020
1,39059,39075,2020
1,39059,39059,2020
1,39059,39075,2020
1,39059,39075,2020
1,39059,39075,2020
1,39059,39075,2020
1,39059,39075,2020
1,39059,39075,2020
1,39059,39059,2020
1,39059,39059,2020
1,39059,39059,2020
1,39059,39059,2020
1,39059,39077,2020
1,39059,39075,2020
1,39059,39059,2020
1,39065,39075,2020
1,39065,39075,2020
1,39070,39075,2020
1,39077,39075,2020
1,39092,39075,2020
1,39092,39059,2020
1,39092,39075,2020
1,39092,39075,2020
1,39092,39075,2020
5,39027,39059,2021
1,39027,39075,2021
1,39027,39075,2021
1,39027,39075,2021
1,39027,39059,2021
1,39027,39059,2021
1,39027,39075,2021
1,39027,39075,2021
1,39027,39075,2021
1,39027,39075,2021
1,39027,39075,2021
1,39027,39075,2021
1,39027,39075,2021
1,39027,39059,2021
1,39027,39075,2021
1,39027,39075,2021
1,39027,39077,2021
1,39027,39059,2021
1,39017,39075,2021
1,39017,39075,2021
4,39032,39075,2021
6,39032,39059,2021
3,39032,39075,2021
1,39032,39075,2021
1,39032,39075,2021
1,39032,39075,2021
1,39032,39075,2021
1,39032,39075,2021
1,39032,39075,2021
1,39032,39075,2021
1,39032,39075,2021
5,39059,39075,2021
4,39059,39075,2021
1,39059,39075,2021
1,39059,39075,2021
1,39059,39075,2021
1,39059,39075,2021
1,39059,39075,2021
1,39059,39075,2021
1,39059,39075,2021
1,39059,39075,2021
1,39059,39059,2021
1,39059,39059,2021
1,39059,39075,2021
1,39059,39075,2021
1,39059,39059,2021
1,39059,39075,2021
1,39059,39075,2021
1,39059,39075,2021
1,39059,39059,2021
1,39059,39059,2021
1,39059,39059,2021
1,39059,39075,2021
1,39059,39075,2021
1,39059,39075,2021
1,39059,39059,2021
1,39059,39059,2021
1,39059,39059,2021
1,39059,39075,2021
1,39059,39059,2021
1,39059,39075,2021
1,39059,39075,2021
1,39059,39075,2021
1,39059,39075,2021
1,39059,39059,2021
1,39059,39075,2021
1,39059,39059,2021
1,39059,39075,2021
1,39059,39059,2021
1,39059,39075,2021
1,39059,39059,2021
1,39065,39075,2021
1,39070,39075,2021
1,39070,39075,2021
1,39092,39075,2021
1,39092,39075,2021
